"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006302","double-strand break repair","17/263","320/18842",0.053125,3.80601235741445,6.02336679073262,2.81117743492032e-06,5.09375740344536e-05,4.61310791618213e-05,"FEN1/RMI2/RAD51/GINS2/RECQL4/TRIP13/CDC45/MCM6/PLK1/RAD54L/POLQ/CDCA5/BRCA2/CHEK1/MCM2/FOXM1/UHRF1",17
"GO:0051052","regulation of DNA metabolic process","21/263","481/18842",0.0436590436590437,3.12784677043232,5.62449331684296,4.32552974062562e-06,7.77129072044603e-05,7.03798785493669e-05,"RMI2/CDC25A/RAD51/FBXO5/AURKB/CCNA2/MCM6/H1-5/CDK1/PLK1/ESCO2/POLQ/NEK2/CDC6/CHEK1/PIF1/MCM2/FOXM1/DTL/GMNN/CDT1",21
"GO:0030174","regulation of DNA-templated DNA replication initiation","5/263","19/18842",0.263157894736842,18.8533119871923,9.26338800823365,5.05366802284853e-06,9.00317328440243e-05,8.15362936620109e-05,"MCM6/MCM2/DTL/GMNN/CDT1",5
"GO:0051382","kinetochore assembly","6/263","33/18842",0.181818181818182,13.0259246456965,8.22642753823656,5.63861316694457e-06,9.96154992826874e-05,9.02157311230752e-05,"KNTC1/DLGAP5/CENPF/HJURP/CENPA/CENPO",6
"GO:0045835","negative regulation of meiotic nuclear division","4/263","10/18842",0.4,28.6570342205323,10.4082104754562,7.29342053398416e-06,0.000125707736032898,0.000113845891409444,"ZWINT/FBXO5/TRIP13/KNL1",4
"GO:0051307","meiotic chromosome separation","4/263","10/18842",0.4,28.6570342205323,10.4082104754562,7.29342053398416e-06,0.000125707736032898,0.000113845891409444,"ZWINT/TTK/NCAPH/KNL1",4
"GO:1902423","regulation of attachment of mitotic spindle microtubules to kinetochore","4/263","10/18842",0.4,28.6570342205323,10.4082104754562,7.29342053398416e-06,0.000125707736032898,0.000113845891409444,"BIRC5/AURKB/CDK1/CDCA8",4
"GO:0051785","positive regulation of nuclear division","7/263","52/18842",0.134615384615385,9.64419420883299,7.42645372108611,7.45910108868832e-06,0.000127526567000155,0.000115493096580146,"UBE2C/DLGAP5/PLK1/CDC20/AURKA/SKA1/SKA3",7
"GO:0044818","mitotic G2/M transition checkpoint","7/263","53/18842",0.132075471698113,9.46222828036444,7.33988947165299,8.49268106319767e-06,0.000144035870831833,0.000130444574274206,"ORC1/CDK1/PLK1/CDC6/CHEK1/DTL/CLSPN",7
"GO:0090232","positive regulation of spindle checkpoint","5/263","21/18842",0.238095238095238,17.0577584646026,8.75975385363554,8.6440270753185e-06,0.000145439185711708,0.000131715471662619,"NDC80/BIRC5/AURKB/CDCA8/KNL1",5
"GO:2001252","positive regulation of chromosome organization","9/263","98/18842",0.0918367346938776,6.57942112206099,6.58854814635556,9.34995124478605e-06,0.000156077926290917,0.000141350335378539,"FEN1/NCAPG/AURKB/CDK1/NEK2/NCAPH/BUB1/SKA1/SKA3",9
"GO:0071459","protein localization to chromosome, centromeric region","6/263","37/18842",0.162162162162162,11.6177165758915,7.69155240075422,1.12945979092391e-05,0.00018344226942304,0.00016613256545462,"KNTC1/TTK/AURKB/CDK1/KNL1/CENPA",6
"GO:0033313","meiotic cell cycle checkpoint signaling","4/263","11/18842",0.363636363636364,26.051849291393,9.88822005919206,1.1335347780386e-05,0.00018344226942304,0.00016613256545462,"ZWINT/TTK/TRIP13/KNL1",4
"GO:0051256","mitotic spindle midzone assembly","4/263","11/18842",0.363636363636364,26.051849291393,9.88822005919206,1.1335347780386e-05,0.00018344226942304,0.00016613256545462,"BIRC5/AURKB/CDCA8/KIF4A",4
"GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore","4/263","11/18842",0.363636363636364,26.051849291393,9.88822005919206,1.1335347780386e-05,0.00018344226942304,0.00016613256545462,"BIRC5/AURKB/CCNB1/CDCA8",4
"GO:0010971","positive regulation of G2/M transition of mitotic cell cycle","5/263","23/18842",0.217391304347826,15.5744751198545,8.32103314108503,1.3970840328902e-05,0.000224380162858123,0.000203207538862161,"CDC25A/FBXO5/CDK1/CCNB1/DTL",5
"GO:0061640","cytoskeleton-dependent cytokinesis","10/263","130/18842",0.0769230769230769,5.51096811933314,6.1404473395225,1.45088347648575e-05,0.000231268644372165,0.000209446019827393,"BIRC5/AURKB/PLK1/CDCA8/STMN1/KIF4A/ANLN/CENPA/CEP55/KIF20A",10
"GO:0000022","mitotic spindle elongation","4/263","12/18842",0.333333333333333,23.8808618504436,9.43314529211156,1.68165582911257e-05,0.0002640822487199,0.000239163316114926,"BIRC5/AURKB/CDCA8/KIF4A",4
"GO:0000727","double-strand break repair via break-induced replication","4/263","12/18842",0.333333333333333,23.8808618504436,9.43314529211156,1.68165582911257e-05,0.0002640822487199,0.000239163316114926,"GINS2/CDC45/MCM6/MCM2",4
"GO:0003094","glomerular filtration","5/263","24/18842",0.208333333333333,14.9255386565272,8.12174918685936,1.74470126467781e-05,0.000271968138317424,0.000246305089239785,"IGHA1/F2R/IGHA2/IGKV3-20/JCHAIN",5
"GO:0000910","cytokinesis","12/263","195/18842",0.0615384615384615,4.40877449546651,5.69285043167138,1.9861334067546e-05,0.000307343271702171,0.00027834220740776,"BIRC5/AURKB/PLK1/AURKA/CDC6/CDCA8/STMN1/KIF4A/ANLN/CENPA/CEP55/KIF20A",12
"GO:0007100","mitotic centrosome separation","4/263","13/18842",0.307692307692308,22.0438724773326,9.03030442916391,2.40243161523363e-05,0.000366414030524841,0.000331839019987689,"NEK2/AURKA/CHEK1/KIF11",4
"GO:0051255","spindle midzone assembly","4/263","13/18842",0.307692307692308,22.0438724773326,9.03030442916391,2.40243161523363e-05,0.000366414030524841,0.000331839019987689,"BIRC5/AURKB/CDCA8/KIF4A",4
"GO:0000076","DNA replication checkpoint signaling","5/263","26/18842",0.192307692307692,13.7774202983328,7.7568409060354,2.6391949238947e-05,0.000388548141573386,0.000351884545286289,"ORC1/CDC45/CDC6/CDT1/CLSPN",5
"GO:0007143","female meiotic nuclear division","5/263","26/18842",0.192307692307692,13.7774202983328,7.7568409060354,2.6391949238947e-05,0.000388548141573386,0.000351884545286289,"NDC80/NCAPH/TOP2A/SKA1/SKA3",5
"GO:0097205","renal filtration","5/263","26/18842",0.192307692307692,13.7774202983328,7.7568409060354,2.6391949238947e-05,0.000388548141573386,0.000351884545286289,"IGHA1/F2R/IGHA2/IGKV3-20/JCHAIN",5
"GO:1901978","positive regulation of cell cycle checkpoint","5/263","26/18842",0.192307692307692,13.7774202983328,7.7568409060354,2.6391949238947e-05,0.000388548141573386,0.000351884545286289,"NDC80/BIRC5/AURKB/CDCA8/KNL1",5
"GO:1902751","positive regulation of cell cycle G2/M phase transition","5/263","26/18842",0.192307692307692,13.7774202983328,7.7568409060354,2.6391949238947e-05,0.000388548141573386,0.000351884545286289,"CDC25A/FBXO5/CDK1/CCNB1/DTL",5
"GO:0090329","regulation of DNA-templated DNA replication","6/263","46/18842",0.130434782608696,9.34468507191271,6.74178394333825,4.09675926238591e-05,0.000598974457672975,0.000542454929324499,"FBXO5/MCM6/MCM2/DTL/GMNN/CDT1",6
"GO:0007096","regulation of exit from mitosis","4/263","15/18842",0.266666666666667,19.1046894803549,8.34573960862067,4.48652419301961e-05,0.000651467896520655,0.000589995061120345,"KNTC1/UBE2C/BIRC5/ANLN",4
"GO:2000242","negative regulation of reproductive process","6/263","47/18842",0.127659574468085,9.14586198527627,6.65247870775212,4.64182831783857e-05,0.000669433743797127,0.000606265642093822,"ZWINT/TTK/FBXO5/TRIP13/PKMYT1/KNL1",6
"GO:0044774","mitotic DNA integrity checkpoint signaling","7/263","71/18842",0.0985915492957746,7.06335350506078,6.08999646222717,5.91849839784559e-05,0.000847784905637342,0.000767787499414486,"ORC1/CDK1/PLK1/CDC6/CHEK1/DTL/CLSPN",7
"GO:0050853","B cell receptor signaling pathway","7/263","74/18842",0.0945945945945946,6.7770013359367,5.92417681463605,7.72930580895378e-05,0.00109974015536792,0.000995968126208689,"IGLC3/IGHA1/IGKC/IGHA2/IGHG1/IGHM/IGHG3",7
"GO:0007095","mitotic G2 DNA damage checkpoint signaling","5/263","33/18842",0.151515151515152,10.8549372047471,6.74134664877804,8.79207129865242e-05,0.00124261274354287,0.00112535918575729,"CDK1/PLK1/CHEK1/DTL/CLSPN",5
"GO:0010638","positive regulation of organelle organization","18/263","466/18842",0.0386266094420601,2.76731017151063,4.59620007930803,0.000103307156456749,0.00145040511051859,0.00131354416142368,"UBE2C/FEN1/NCAPG/AURKB/LPAR1/CDK1/DLGAP5/PLK1/NEK2/NCAPH/CDC20/AURKA/BUB1/SKA1/SDC1/SPAG5/SKA3/STIL",18
"GO:0051053","negative regulation of DNA metabolic process","9/263","133/18842",0.0676691729323308,4.84799451099231,5.2985087822994,0.000105880654710365,0.00147675649990772,0.00133740902057681,"RMI2/FBXO5/H1-5/PLK1/POLQ/CDC6/PIF1/GMNN/CDT1",9
"GO:0000077","DNA damage checkpoint signaling","8/263","109/18842",0.073394495412844,5.25817141661144,5.30458489704857,0.000145973093569814,0.00202263371482356,0.00183177698943383,"E2F1/RAD51/CDK1/PLK1/BRCA2/CHEK1/DTL/CLSPN",8
"GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint","4/263","20/18842",0.2,14.3285171102662,7.09549386353953,0.000150726159171008,0.00207493154183466,0.00187913996742349,"NDC80/BIRC5/AURKB/CDCA8",4
"GO:0007127","meiosis I","8/263","112/18842",0.0714285714285714,5.11732753938077,5.1996513187708,0.000176262104623316,0.00239535680641942,0.00216932974434551,"NDC80/ZWINT/RAD51/TRIP13/RAD54L/BRCA2/TOP2A/KNL1",8
"GO:0034502","protein localization to chromosome","8/263","112/18842",0.0714285714285714,5.11732753938077,5.1996513187708,0.000176262104623316,0.00239535680641942,0.00216932974434551,"KNTC1/TTK/AURKB/CDK1/PLK1/KNL1/CENPA/UHRF1",8
"GO:0040020","regulation of meiotic nuclear division","4/263","21/18842",0.19047619047619,13.6462067716821,6.8987000113565,0.000184157249075877,0.00248670935057872,0.0022520622169088,"ZWINT/FBXO5/TRIP13/KNL1",4
"GO:0006958","complement activation, classical pathway","5/263","39/18842",0.128205128205128,9.18494686555523,6.08770047940683,0.00019921722758638,0.00267005611991571,0.00241810829371309,"IGHA1/IGHA2/IGHG1/IGHG3/C1QC",5
"GO:0019731","antibacterial humoral response","7/263","86/18842",0.0813953488372093,5.83137324255018,5.34279345137865,0.000200254208993678,0.00267005611991571,0.00241810829371309,"IGHA1/IGHA2/IGHG1/IGHM/IGHG3/IGKV3-20/JCHAIN",7
"GO:2000241","regulation of reproductive process","9/263","148/18842",0.0608108108108108,4.35664371595931,4.87757174908287,0.000237879405739596,0.00315190212604964,0.00285448707056134,"CDC25A/ZWINT/TTK/FBXO5/TRIP13/PKMYT1/CDC20/KNL1/ASPM",9
"GO:0042770","signal transduction in response to DNA damage","10/263","185/18842",0.0540540540540541,3.87257219196383,4.67148105642548,0.000281910545006073,0.00371211400877562,0.00336183708082969,"E2F1/RAD51/CDK1/PLK1/BRCA2/CHEK1/FOXM1/DTL/GTSE1/CLSPN",10
"GO:0060623","regulation of chromosome condensation","3/263","10/18842",0.3,21.4927756653992,7.71207500598292,0.000300053320165672,0.003878738041166,0.00351273838648008,"NCAPG/CCNB1/NCAPH",3
"GO:0090306","meiotic spindle assembly","3/263","10/18842",0.3,21.4927756653992,7.71207500598292,0.000300053320165672,0.003878738041166,0.00351273838648008,"NDC80/SKA1/SKA3",3
"GO:1904666","regulation of ubiquitin protein ligase activity","3/263","10/18842",0.3,21.4927756653992,7.71207500598292,0.000300053320165672,0.003878738041166,0.00351273838648008,"UBE2C/FBXO5/CDC20",3
"GO:0002455","humoral immune response mediated by circulating immunoglobulin","5/263","44/18842",0.113636363636364,8.14120290356032,5.64235711753551,0.000355029029908866,0.00456158511155634,0.00413115166698472,"IGHA1/IGHA2/IGHG1/IGHG3/C1QC",5
"GO:0010458","exit from mitosis","4/263","25/18842",0.16,11.4628136882129,6.22819190088933,0.000372525229082359,0.00475755111840121,0.00430862622375635,"KNTC1/UBE2C/BIRC5/ANLN",4
"GO:0032465","regulation of cytokinesis","7/263","97/18842",0.0721649484536082,5.17008349339501,4.89899027031247,0.000420492772272092,0.00533799207914272,0.00483429648615673,"BIRC5/AURKB/PLK1/AURKA/CDC6/CDCA8/KIF20A",7
"GO:0000082","G1/S transition of mitotic cell cycle","11/263","235/18842",0.0468085106382979,3.35348272793463,4.31942014455895,0.000485168759130865,0.00612236767474663,0.00554465800963507,"CDKN3/RRM2/CDC25A/E2F1/CCNA2/CDK1/CCNB1/CCNB2/CDC6/CCNF/STIL",11
"GO:0090592","DNA synthesis involved in DNA replication","4/263","27/18842",0.148148148148148,10.6137163779749,5.94757268077399,0.000505621309273418,0.00634270518141802,0.00574420435936309,"TK1/PCLAF/POLQ/DTL",4
"GO:0008156","negative regulation of DNA replication","4/263","28/18842",0.142857142857143,10.2346550787615,5.81805478416387,0.000583467847942132,0.00727618728021952,0.0065896026220842,"FBXO5/CDC6/GMNN/CDT1",4
"GO:0033314","mitotic DNA replication checkpoint signaling","3/263","13/18842",0.230769230769231,16.5329043579994,6.66544882235483,0.000693264633565743,0.00854488966953126,0.0077385896216328,"ORC1/CDC6/CLSPN",3
"GO:1903490","positive regulation of mitotic cytokinesis","3/263","13/18842",0.230769230769231,16.5329043579994,6.66544882235483,0.000693264633565743,0.00854488966953126,0.0077385896216328,"BIRC5/AURKB/CDCA8",3
"GO:0032506","cytokinetic process","5/263","53/18842",0.0943396226415094,6.7587344859746,4.99495797362602,0.000847195090374714,0.0103818126681757,0.0094021796506224,"AURKB/PLK1/ANLN/CEP55/KIF20A",5
"GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","4/263","31/18842",0.129032258064516,9.24420458726849,5.46565666858692,0.000867696918995789,0.0105719394728223,0.00957436599522535,"CDKN3/CDC25A/PKMYT1/CDC6",4
"GO:2000104","negative regulation of DNA-templated DNA replication","3/263","15/18842",0.2,14.3285171102662,6.14406191788196,0.00108036418190137,0.0130878403750337,0.0118528652344061,"FBXO5/GMNN/CDT1",3
"GO:0007292","female gamete generation","7/263","115/18842",0.0608695652173913,4.36085303355927,4.30113444797797,0.00116041924686423,0.0139777772917737,0.0126588272601475,"NDC80/TRIP13/CCNB1/NCAPH/TOP2A/SKA1/SKA3",7
"GO:0051653","spindle localization","5/263","57/18842",0.087719298245614,6.28443732906411,4.7538914574784,0.00118147537818246,0.0141510045296431,0.0128157086895169,"NDC80/SKA1/CENPA/ASPM/SKA3",5
"GO:0044843","cell cycle G1/S phase transition","11/263","265/18842",0.0415094339622641,2.97384317382883,3.85005090848525,0.00129782693276122,0.0154142205214843,0.0139597269907946,"CDKN3/RRM2/CDC25A/E2F1/CCNA2/CDK1/CCNB1/CCNB2/CDC6/CCNF/STIL",11
"GO:0009263","deoxyribonucleotide biosynthetic process","3/263","16/18842",0.1875,13.4329847908745,5.91936401765212,0.0013160254313154,0.0154142205214843,0.0139597269907946,"RRM2/TK1/TYMS",3
"GO:0009265","2'-deoxyribonucleotide biosynthetic process","3/263","16/18842",0.1875,13.4329847908745,5.91936401765212,0.0013160254313154,0.0154142205214843,0.0139597269907946,"RRM2/TK1/TYMS",3
"GO:0046385","deoxyribose phosphate biosynthetic process","3/263","16/18842",0.1875,13.4329847908745,5.91936401765212,0.0013160254313154,0.0154142205214843,0.0139597269907946,"RRM2/TK1/TYMS",3
"GO:0032886","regulation of microtubule-based process","11/263","266/18842",0.0413533834586466,2.96266331227308,3.83556372961188,0.00133746735289251,0.0155792900446819,0.0141092204715145,"CDK11A/AURKB/PLK1/AURKA/TPX2/SKA1/STMN1/SPAG5/SKA3/CCNF/STIL",11
"GO:0060263","regulation of respiratory burst","3/263","17/18842",0.176470588235294,12.6428092149407,5.71391046509363,0.00158163298054798,0.0183227427254739,0.0165937995900395,"IGHA1/IGHA2/JCHAIN",3
"GO:0070507","regulation of microtubule cytoskeleton organization","8/263","157/18842",0.0509554140127389,3.65057760771112,3.96791610799329,0.00165643646926442,0.0189818665667058,0.0171907281771125,"AURKB/PLK1/TPX2/SKA1/STMN1/SPAG5/SKA3/STIL",8
"GO:0071897","DNA biosynthetic process","8/263","157/18842",0.0509554140127389,3.65057760771112,3.96791610799329,0.00165643646926442,0.0189818665667058,0.0171907281771125,"TK1/CCNA2/PCLAF/POLQ/CENPF/PIF1/DTL/TYMS",8
"GO:0007062","sister chromatid cohesion","5/263","62/18842",0.0806451612903226,5.77762786704281,4.4831064549968,0.00172572396412961,0.0196695419567461,0.0178135141746185,"FEN1/PLK1/ESCO2/CDCA5/BUB1",5
"GO:0051294","establishment of spindle orientation","4/263","38/18842",0.105263157894737,7.54132479487693,4.8023197417106,0.00188584148199494,0.0213795932718143,0.0193622041953256,"NDC80/SKA1/CENPA/SKA3",4
"GO:1902410","mitotic cytokinetic process","4/263","39/18842",0.102564102564103,7.34795749244419,4.72140680993721,0.00207859853964163,0.0234395154470226,0.0212277510874382,"AURKB/PLK1/CEP55/KIF20A",4
"GO:0006956","complement activation","5/263","65/18842",0.0769230769230769,5.51096811933314,4.33443021005767,0.0021295480908073,0.0238869944577327,0.0216330057556788,"IGHA1/IGHA2/IGHG1/IGHG3/C1QC",5
"GO:0007076","mitotic chromosome condensation","3/263","19/18842",0.157894736842105,11.3119871923154,5.3504883893185,0.00220785684402106,0.0245060550226422,0.0221936514571503,"NCAPG/PLK1/NCAPH",3
"GO:0051438","regulation of ubiquitin-protein transferase activity","3/263","19/18842",0.157894736842105,11.3119871923154,5.3504883893185,0.00220785684402106,0.0245060550226422,0.0221936514571503,"UBE2C/FBXO5/CDC20",3
"GO:0044773","mitotic DNA damage checkpoint signaling","5/263","66/18842",0.0757575757575758,5.42746860237355,4.28691232190427,0.00227829219207356,0.0251561429541455,0.0227823967674402,"CDK1/PLK1/CHEK1/DTL/CLSPN",5
"GO:1902412","regulation of mitotic cytokinesis","3/263","21/18842",0.142857142857143,10.2346550787615,5.03764616907747,0.00296866701554969,0.0326091920879033,0.0295321724704167,"BIRC5/AURKB/CDCA8",3
"GO:0035825","homologous recombination","5/263","71/18842",0.0704225352112676,5.04525250361484,4.06302773131534,0.00313757376099723,0.0342221060093347,0.0309928910303628,"RAD51/TRIP13/RAD54L/TOP2A/UHRF1",5
"GO:0031109","microtubule polymerization or depolymerization","7/263","137/18842",0.0510948905109489,3.66057006466654,3.71856013660383,0.00314778805274541,0.0342221060093347,0.0309928910303628,"KIF2C/AURKB/TUBG1/TPX2/SKA1/STMN1/SKA3",7
"GO:0007019","microtubule depolymerization","4/263","45/18842",0.0888888888888889,6.36822982678496,4.28955033737771,0.0035274538180195,0.0381540923173538,0.0345538531506973,"KIF2C/AURKB/TPX2/STMN1",4
"GO:0045910","negative regulation of DNA recombination","4/263","46/18842",0.0869565217391304,6.22979004794181,4.2252181200845,0.00382168130657218,0.0411267226900153,0.0372459846398674,"RMI2/H1-5/PLK1/POLQ",4
"GO:0061952","midbody abscission","3/263","24/18842",0.125,8.95532319391635,4.63975873932235,0.00438064210712141,0.0469038447833202,0.0424779746131922,"AURKB/CEP55/KIF20A",3
"GO:0090224","regulation of spindle organization","4/263","48/18842",0.0833333333333333,5.9702154626109,4.10208736148637,0.00445911248734124,0.0475041129304695,0.0430216011588093,"PLK1/TPX2/SPAG5/STIL",4
